R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
105.865412,131960.62,-14.094762,131935.5467,-134.100772,132010.7666,105.945626,329.78111,-14.364052,331.79532,-134.524761,330.33044,105.882601,131960.62,0,0,0,0,105.687795,330.69666,0,0,0,0,59.999,0,11.37560332,-0.004429,0,100.873718,131013.6484,-19.058533,130863.8906,-139.106146,131096.1094,-84.602971,334.178925,155.030828,335.700989,34.812928,336.290344,100.901189,130989.1641,0,0,0,0,-84.921572,335.391998,0,0,0,0,60,0,11.12872281,-3.055239,0,100.880679,130556.5169,-19.085224,130531.4436,-139.062587,130581.5902,-84.671703,332.16154,154.841844,333.62642,34.704054,333.99264,100.909327,130556.5169,0,0,0,0,-85.044126,333.2602,0,0,0,0,60,0,11.16162135,-3.05487,0,105.939896,132010.7666,-14.031736,131383.9348,-134.037747,132060.9131,106.002922,327.58379,-14.438536,329.41489,-134.559138,328.86556,105.957085,131835.2537,0,0,0,0,105.670606,328.49934,0,0,0,0,60,0,11.45594812,-0.008381,0,0,0,0,0,0,0,0,0,0,0,0,0
48.976432,130205.4911,-70.978012,129628.8059,169.005361,130230.5644,49.486365,433.42137,-74.450136,454.66213,170.093981,429.02673,48.999351,130029.9782,0,0,0,0,48.32326,438.73156,105.808116,13.91636,-118.871554,13.18392,59.997,0.01,9.319529597,-0.019829,0,41.934781,127999.0434,-78.042581,127948.8968,161.980898,127999.0434,-138.151584,438.18223,97.947135,459.97232,-17.595534,434.15381,41.957699,127973.9701,0,0,0,0,-139.320418,443.85864,-80.741212,13.91636,53.336641,13.18392,59.997,0.01,9.05751678,3.132013,0,41.906133,127948.8968,-78.076959,127923.8235,161.923603,127999.0434,-138.420874,437.81601,97.689304,457.40878,-17.927849,432.1396,41.923322,127948.8968,0,0,0,0,-139.601167,442.21065,-82.798131,13.91636,52.929841,12.45148,59.997,0.01,9.007762062,3.13686,0,48.87543,130645.5313,-71.067811,130492.9844,168.890074,130720.9922,49.375308,431.997315,-74.457094,453.065857,170.005198,429.010376,48.897403,130621.5859,0,0,0,0,48.260194,437.770844,105.784611,13.103485,-120.110775,13.160706,59.994999,0.01,9.378882304,-0.021375,0,0,0,0,0,0,0,0,0,0,0,0,0
48.558173,130406.0773,-71.436378,129779.2455,168.575643,130456.2238,48.4665,436.90046,-74.908502,454.47902,168.930876,433.42137,48.569632,130205.4911,0,0,0,0,47.463824,441.47821,104.67366,11.71904,-121.197762,11.16971,59.999,0,9.119800463,-0.00914,0,41.510792,128149.483,-78.449381,128149.483,161.562639,128174.5562,-139.188637,441.84443,97.47731,459.42299,-18.626858,437.99912,41.533711,128174.5562,0,0,0,0,-140.151206,446.23907,-83.972694,11.90215,52.121971,11.35282,59.999,0,8.867817866,-3.138757,0,41.487874,128124.4097,-78.500948,128099.3364,161.528262,128224.7028,-139.446468,441.11199,97.265315,456.31012,-19.033658,436.35113,41.505063,128149.483,0,0,0,0,-140.437685,444.40797,-85.508221,11.53593,50.265587,10.25416,59.999,0.01,8.813581633,-3.135722,0,48.446962,130803.2188,-71.507265,130647,168.467108,130882.4063,48.39203,435.155884,-74.891057,452.407837,168.934019,432.312012,48.468935,130779.9063,0,0,0,0,47.447207,439.77356,103.77411,11.209488,-121.467592,11.100769,59.999001,0.01,9.185312451,-0.009951,0,0,0,0,0,0,0,0,0,0,0,0,0
48.300342,131108.1288,-71.68275,130481.2971,168.317812,131158.2754,46.867948,442.75998,-75.315302,453.19725,167.206273,440.56266,48.311801,130932.6159,0,0,0,0,46.237694,445.32352,100.874949,7.50751,-124.137036,7.14129,59.999,0,8.803083722,0.017334,0,41.338905,128926.7543,-78.632728,128876.6078,161.385022,128951.8276,-140.901781,447.52084,96.835597,458.69055,-20.609292,446.23907,41.361823,128926.7543,0,0,0,0,-141.572142,450.81682,-86.06399,7.50751,45.595981,7.50751,60,0,8.577844691,-3.112523,0,41.310257,128876.6078,-78.667105,128851.5345,161.350645,128976.9009,-141.073668,445.87285,96.680898,455.21146,-20.947337,443.85864,41.327446,128901.6811,0,0,0,0,-141.789866,448.25328,-86.631219,7.3244,42.123857,6.59196,60,0,8.55250161,-3.111197,0,48.183289,131528.0938,-71.765446,131378.0469,168.197944,131602.3281,46.848452,440.723419,-75.275576,450.965881,167.21467,438.949585,48.210757,131501.5938,0,0,0,0,46.249697,443.464294,99.994816,7.106781,-124.411923,7.072449,60,0,8.869837623,0.015428,0,0,0,0,0,0,0,0,0,0,0,0,0
48.122725,131258.5685,-71.860367,130581.5902,168.134465,131308.715,45.681925,447.52084,-75.733561,453.74658,166.071817,445.14041,48.134184,131057.9823,0,0,0,0,45.332421,448.80261,92.922295,5.12708,-121.50716,4.76086,60,0,8.591927763,0.039653,0,41.167018,129052.1207,-78.798886,129027.0474,161.218864,129077.194,-142.00759,452.09859,96.577766,458.50744,-21.795315,450.81682,41.195665,129052.1207,0,0,0,0,-142.41439,453.74658,-89.518926,4.76086,44.822488,4.57775,59.999,0,8.343443304,-3.091872,0,41.149829,129027.0474,-78.833263,129001.9742,161.190217,129077.194,-142.13364,450.63371,96.371501,455.39457,-22.053146,448.07017,41.167018,129027.0474,0,0,0,0,-142.609195,451.36615,-91.340932,5.12708,40.777406,4.02842,60,0,8.331873308,-3.090976,0,48.002016,131652.0781,-71.941228,131505.5156,168.022162,131733.0313,45.645447,445.032105,-75.676577,451.601013,166.044617,444.025024,48.02948,131630.2969,0,0,0,0,45.332338,446.857452,94.226995,4.497528,-123.329775,4.880905,60,0,8.668927341,0.03709,0,0,0,0,0,0,0,0,0,0,0,0,0
48.071159,131258.5685,-71.911933,130606.6634,168.100088,131308.715,45.487119,448.25328,-75.785128,453.74658,165.750961,446.42218,48.082618,131057.9823,0,0,0,0,45.149074,449.53505,95.248504,4.39464,-124.131306,4.21153,59.999,0,8.538883009,0.041407,0,41.13837,129077.194,-78.844722,129027.0474,161.184487,129077.194,-142.242502,453.01414,96.509011,458.50744,-22.093253,451.91548,41.155558,129077.194,0,0,0,0,-142.614925,454.47902,-89.232447,4.21153,43.751057,4.02842,60,0,8.293073047,-3.087974,0,41.103992,129027.0474,-78.8791,128976.9009,161.13865,129102.2672,-142.259691,450.63371,96.268369,455.39457,-22.374002,449.16883,41.121181,129027.0474,0,0,0,0,-142.792542,451.73237,-86.018154,4.57775,32.692972,3.6622,60,0,8.307420304,-3.092163,0,47.958071,131668.6406,-71.979675,131510.6563,167.972725,131738.625,45.541079,445.203796,-75.758976,451.772705,165.758979,445.295349,47.985535,131638.7188,0,0,0,0,45.178529,447.406769,99.895936,4.022598,-129.377744,4.554749,60,0,8.643155602,0.035515,0,0,0,0,0,0,0,0,0,0,0,0,0
48.002404,131258.5685,-71.980688,130631.7367,168.019873,131308.715,45.320962,448.6195,-75.928367,454.1128,165.441563,447.52084,48.013863,131057.9823,0,0,0,0,44.942809,450.08438,99.425366,4.21153,-129.310845,3.84531,59.999,0,8.512664958,0.041402,0,41.058156,129077.194,-78.919207,129052.1207,161.110002,129102.2672,-142.477415,453.74658,96.411608,458.69055,-22.356813,452.83103,41.081074,129077.194,0,0,0,0,-142.81546,455.21146,-88.10945,3.6622,43.143722,3.47909,59.999,0,8.256894239,-3.08474,0,41.023778,129027.0474,-78.947855,129027.0474,161.081355,129102.2672,-142.580547,451.73237,96.199614,455.57768,-22.557348,450.08438,41.052426,129052.1207,0,0,0,0,-142.981618,452.46481,-90.916943,4.02842,37.322471,3.11287,60,0,8.270413865,-3.085181,0,47.886658,131669.2188,-72.067566,131517.0781,167.9068,131743.125,45.299379,446.159363,-75.907287,451.784119,165.374453,446.846008,47.90863,131640.625,0,0,0,0,44.920351,448.242188,102.252508,3.427505,-135.914617,3.953934,60,0,8.584734426,0.036675,0,0,0,0,0,0,0,0,0,0,0,0,0
47.996675,131258.5685,-72.003606,130606.6634,168.019873,131308.715,45.303773,448.43639,-75.957015,453.92969,165.395727,448.07017,48.008134,131057.9823,0,0,0,0,44.908432,450.08438,100.708792,3.84531,-132.238659,3.84531,60,0,8.515870227,0.039849,0,41.052426,129077.194,-78.913477,129027.0474,161.098543,129077.194,-142.488874,453.74658,96.360042,458.69055,-22.368272,452.83103,41.081074,129077.194,0,0,0,0,-142.838378,455.02835,-89.272554,3.84531,42.398877,3.6622,60,0,8.260458918,-3.085151,0,41.018049,129027.0474,-78.959314,129027.0474,161.075625,129102.2672,-142.603466,451.73237,96.176695,455.57768,-22.67194,450.08438,41.040967,129052.1207,0,0,0,0,-143.038914,452.46481,-87.450548,4.02842,0,0,59.999,0,8.258242907,-3.085173,0,47.886658,131671.4844,-72.073058,131515.8906,167.901308,131750.8594,45.282901,446.033478,-75.934758,451.89856,165.385436,446.708679,47.903139,131650.5625,0,0,0,0,44.90387,448.17926,102.208563,3.501892,-134.673162,4.074097,60,0,8.595496978,0.037263,0,0,0,0,0,0,0,0,0,0,0,0,0
47.939379,131258.5685,-71.745775,127146.5522,169.137141,128625.8751,10.548153,407.41975,-121.065982,598.7697,122.675994,417.67391,48.449311,129001.9742,17.962227,1955.71506,0,0,3.346074,472.79002,109.566719,80.38529,-147.101184,53.1019,62.069,-0.07,14.325264,0.69217,0,42.63379,123786.734,-78.099877,117844.369,164.920172,119674.7177,-175.359463,445.87285,56.172782,622.94022,-58.539098,434.15381,43.149452,120401.8425,26.058121,3660.69742,0,0,-179.788427,499.8903,-80.007827,72.32845,40.72584,56.7641,64.343,-0.03,11.73503333,-2.317899,0,42.616601,123786.734,-78.185821,118019.8819,164.633693,119599.4979,-121.816557,766.49846,162.995034,517.46886,36.680758,629.34907,43.017671,120426.9158,28.246819,3460.11126,0,0,-96.869974,597.85415,-175.330815,201.97033,-162.548127,137.69872,64.389,-0.06,3.458227452,-3.084966,0,67.151189,124838.4766,-51.973573,127313.3828,-173.449403,127721.5078,62.553406,779.291138,-14.268494,534.044251,-141.292421,641.933472,67.244572,126615.5938,-105.877993,1852.875244,0,0,86.355291,614.610657,7.407532,196.483612,22.865296,135.972977,57.257999,0,3.444470408,0.396358,0,0,0,0,0,0,0,0,0,0,0,0,0
49.623875,133164.137,-70.387865,132587.4518,169.652803,133264.4301,42.135316,471.14203,-75.607511,461.98653,164.490453,460.33854,49.635334,132988.6241,0,0,0,0,43.665114,464.36696,-15.458401,6.77507,-21.634886,7.3244,59.991,0.01,7.978619264,0.173729,0,42.530657,130004.905,-77.446705,129954.7584,162.571045,130029.9782,-145.279179,480.29753,96.961648,470.04337,-22.906853,468.7616,42.553575,130004.905,0,0,0,0,-143.755111,472.97313,159.012977,7.14129,152.567202,7.50751,59.99,0.02,7.632794878,-2.962672,0,42.49055,129929.6851,-77.475353,129929.6851,162.536667,130004.905,-139.01675,430.12539,103.774116,415.84281,-16.306379,416.02592,42.519198,129954.7584,0,0,0,0,-137.206203,420.60367,166.094735,8.23995,168.443862,8.23995,59.99,0.02,8.425617493,-3.065553,0,49.001772,131497.8281,-70.935975,131346.0625,169.016419,131578.0938,49.254458,428.438171,-67.826845,416.456238,172.24091,416.313171,49.029236,131472.5625,0,0,0,0,51.204531,420.272827,-9.390564,8.319855,-11.269226,8.274078,59.990002,0.03,8.621563578,0.047546,0,0,0,0,0,0,0,0,0,0,0,0,0
48.959244,132537.3052,-71.00666,131860.3269,168.976713,132562.3785,41.665491,475.17045,-75.830964,462.90208,164.226893,461.98653,48.976432,132311.6458,0,0,0,0,43.338528,466.56428,-13.894227,7.87373,-17.217382,8.23995,59.991,0.01,7.834431131,0.173876,0,41.797271,129352.9999,-78.174362,129327.9267,161.843388,129378.0732,-145.766193,483.04418,96.629332,472.24069,-23.267816,471.14203,41.820189,129352.9999,0,0,0,0,-144.150452,475.35356,157.082109,7.69062,151.868193,7.87373,59.993,0.02,7.546255366,-2.96487,0,41.768623,129302.8534,-78.214469,129302.8534,161.797552,129403.1465,-140.076722,431.59027,102.662578,417.85702,-17.51532,418.40635,41.785812,129327.9267,0,0,0,0,-138.329201,422.43477,162.754391,7.87373,168.7418,8.05684,59.991,0.02,8.355203153,-3.061876,0,48.320621,130952.2344,-71.63361,130813.1094,168.32978,131041.7109,48.177798,429.960266,-68.952945,418.19574,171.026926,417.94397,48.337098,130938.375,0,0,0,0,50.07294,421.932221,-11.142883,8.010864,-11.060486,8.176804,59.991001,0.02,8.546890511,0.05339,0,0,0,0,0,0,0,0,0,0,0,0,0
47.618522,131283.6417,-72.376029,130656.81,167.641721,131358.8615,41.81446,467.47983,-76.186198,458.50744,163.940414,457.40878,47.629982,131108.1288,0,0,0,0,43.178099,461.07098,-13.57337,6.22574,-20.763991,6.40885,59.999,0.01,7.927391854,0.139449,0,40.473739,128600.8018,-79.480705,128575.7286,160.537045,128625.8751,-145.66879,474.07179,96.337124,465.46562,-23.789208,465.46562,40.502387,128600.8018,0,0,0,0,-144.379635,468.39538,150.888435,5.85952,155.993489,6.22574,60,0.01,7.639909172,-2.999524,0,40.45655,128575.7286,-79.515083,128550.6553,160.491208,128625.8751,-143.033184,445.87285,98.932622,435.8018,-21.102036,435.61869,40.473739,128575.7286,0,0,0,0,-141.744029,439.09778,161.493884,5.85952,162.35905,6.04263,59.999,0.01,8.098789466,-3.044676,0,47.216493,130755.0313,-72.737731,130597.6406,167.225653,130834.6094,44.909365,442.03949,-72.908021,433.507935,167.148745,433.015808,47.232971,130731.9688,0,0,0,0,46.376038,436.11145,-15.097962,6.254196,-17.87201,6.414413,59.999001,0.01,8.348689814,0.079844,0,0,0,0,0,0,0,0,0,0,0,0,0
47.211722,131258.5685,-72.782829,130606.6634,167.234921,131308.715,42.857243,456.31012,-75.876801,451.54926,164.301377,449.71816,47.223181,131057.9823,0,0,0,0,43.756787,452.46481,-9.803308,3.84531,-26.06385,4.39464,59.999,0,8.162720738,0.102525,0,40.227367,128976.9009,-79.732807,128951.8276,160.279214,129001.9742,-144.918215,462.16964,96.543388,456.31012,-23.657427,456.49323,40.256015,128976.9009,0,0,0,0,-144.012942,458.32433,147.4335,4.02842,159.666149,4.21153,60,0,7.871991206,-3.027144,0,40.198719,128926.7543,-79.772914,128901.6811,160.233377,129001.9742,-144.436931,455.21146,96.669439,448.6195,-23.267816,448.80261,40.215908,128951.8276,0,0,0,0,-143.680626,450.81682,163.298701,3.84531,160.405264,3.47909,60,0,7.996569212,-3.03998,0,47.040712,131493.375,-72.908021,131349.6875,167.060854,131567.8125,43.437196,449.798584,-75.275576,445.421204,164.781196,445.243835,47.068179,131468.6875,0,0,0,0,44.31061,446.800232,-20.607606,3.730774,-24.342956,3.736496,60,0,8.293024631,0.085853,0,0,0,0,0,0,0,0,0,0,0,0,0
47.171615,131258.5685,-72.822936,130631.7367,167.206273,131308.715,42.862973,455.9439,-75.853883,451.18304,164.12376,450.26749,47.183074,131083.0556,0,0,0,0,43.705221,452.46481,-18.099737,3.47909,-19.709748,4.02842,60,0,8.148402935,0.099406,0,40.198719,129001.9742,-79.767184,128976.9009,160.244836,129027.0474,-144.872379,461.25409,96.400149,456.49323,-23.737641,456.31012,40.221637,129001.9742,0,0,0,0,-144.070238,457.95811,147.691331,3.47909,156.583636,3.84531,60,0,7.905403936,-3.030958,0,40.164341,128976.9009,-79.807291,128951.8276,160.19327,129027.0474,-144.499956,455.76079,96.428797,449.90127,-23.525647,450.08438,40.18726,128976.9009,0,0,0,0,-143.875432,451.91548,164.40451,3.29598,162.50229,3.11287,60,0,7.993097853,-3.042663,0,47.013247,131545.6719,-72.929994,131401.5938,167.0224,131622.7031,43.316346,450.336456,-75.577703,446.622864,164.528506,446.26236,47.03522,131525.4531,0,0,0,0,44.085391,447.727203,-18.316955,3.278732,-27.254335,3.290176,59.999001,0,8.296387361,0.084874,0,0,0,0,0,0,0,0,0,0,0,0,0
46.993998,131258.5685,-73.000553,130631.7367,167.017197,131333.7883,42.885891,454.66213,-76.363815,451.54926,163.625287,450.81682,47.005458,131083.0556,0,0,0,0,43.384364,452.2817,0,0,0,0,60,0,8.180226048,0.086513,0,40.04402,129052.1207,-79.916153,129027.0474,160.090138,129077.194,-144.906756,459.78921,95.953242,456.67634,-24.03558,455.9439,40.072668,129052.1207,0,0,0,0,-144.328069,457.40878,0,0,0,0,60,0,7.960313907,-3.038647,0,40.009643,129001.9742,-79.96199,128976.9009,160.038571,129102.2672,-144.780705,456.85945,95.878757,452.46481,-24.236115,452.46481,40.032561,129027.0474,0,0,0,0,-144.379635,453.92969,0,0,0,0,60,0,7.967895217,-3.045631,0,46.86493,131649.7813,-73.078311,131487.9375,166.87958,131729.2656,42.975769,451.538086,-76.220403,448.917389,163.792431,448.957459,46.886902,131624.5625,0,0,0,0,43.5141,449.804321,0,0,0,0,60,0,8.277058321,0.081794,0,0,0,0,0,0,0,0,0,0,0,0,0
46.97108,131258.5685,-73.023471,130631.7367,166.994279,131333.7883,42.817136,454.47902,-76.363815,451.54926,163.631017,450.99993,46.982539,131083.0556,0,0,0,0,43.361446,452.2817,0,0,0,0,59.999,0,8.190422305,0.08792,0,40.021102,129077.194,-79.933342,129027.0474,160.06149,129077.194,-144.918215,459.97232,95.878757,456.85945,-24.110064,456.49323,40.04975,129052.1207,0,0,0,0,-144.385364,457.775,0,0,0,0,60,0,7.957773182,-3.040529,0,39.986725,129027.0474,-79.979179,129001.9742,160.021383,129102.2672,-144.774976,456.67634,95.787084,452.64792,-24.29914,453.56347,40.009643,129027.0474,0,0,0,0,-144.436931,454.29591,0,0,0,0,60,0,7.981349108,-3.049521,0,46.842957,131651.1094,-73.094793,131492.875,166.857615,131724.3594,42.94281,451.8013,-76.214905,448.957459,163.770451,448.854431,46.870425,131623.5781,0,0,0,0,43.492128,449.855804,0,0,0,0,60,0,8.266098974,0.08289,0,0,0,0,0,0,0,0,0,0,0,0,0
46.96535,131258.5685,-73.029201,130631.7367,166.994279,131333.7883,42.834325,454.47902,-76.363815,451.73237,163.631017,450.99993,46.97681,131083.0556,0,0,0,0,43.367176,452.46481,0,0,0,0,59.999,0,8.191994907,0.087511,0,40.015372,129052.1207,-79.944801,129027.0474,160.06149,129077.194,-144.929674,459.78921,95.895946,456.85945,-24.127253,456.49323,40.04402,129052.1207,0,0,0,0,-144.391094,457.775,0,0,0,0,60,0,7.958966334,-3.040221,0,39.980995,129027.0474,-79.984908,129001.9742,160.015653,129077.194,-144.792164,456.67634,95.769895,452.64792,-24.310599,453.56347,40.003913,129027.0474,0,0,0,0,-144.44839,454.29591,0,0,0,0,60,0,7.982060472,-3.049301,0,46.837466,131653.6563,-73.105775,131504.1875,166.852123,131724.7656,42.926332,451.835632,-76.225895,449.140564,163.759468,448.894501,46.859438,131628.9219,0,0,0,0,43.481141,449.94165,0,0,0,0,59.999001,0,8.267694397,0.083363,0,0,0,0,0,0,0,0,0,0,0,0,0
46.70179,131283.6417,-73.298491,130606.6634,166.719259,131333.7883,42.668167,453.56347,-76.931043,453.01414,163.006493,452.46481,46.713249,131057.9823,0,0,0,0,42.908809,453.01414,0,0,0,0,60,0,8.222928027,0.077778,0,39.746082,129077.194,-80.214091,129052.1207,159.803659,129077.194,-145.153128,459.42299,95.3058,457.775,-24.694481,456.85945,39.78046,129077.194,0,0,0,0,-144.84946,458.14122,0,0,0,0,60,0,7.97367074,-3.046235,0,39.717434,129027.0474,-80.248469,129001.9742,159.757822,129077.194,-145.113021,456.85945,95.093805,454.1128,-24.923664,454.66213,39.740353,129052.1207,0,0,0,0,-144.981241,455.21146,0,0,0,0,60,0,7.991337302,-3.053543,0,46.573793,131677.3594,-73.363957,131524.9531,166.593942,131749,42.646181,451.818481,-76.890568,450.908661,163.116761,451.131836,46.601257,131650.0313,0,0,0,0,42.959291,451.292053,0,0,0,0,59.999001,0,8.288004315,0.075813,0,0,0,0,0,0,0,0,0,0,0,0,0
46.552821,131258.5685,-73.436001,130631.7367,166.581749,131308.715,42.519198,453.92969,-77.171685,453.01414,162.794498,452.64792,46.57001,131057.9823,0,0,0,0,42.714004,453.19725,0,0,0,0,60,0,8.20958846,0.076331,0,39.608572,129077.194,-80.351601,129052.1207,159.660419,129102.2672,-145.307826,459.42299,95.065157,458.32433,-24.940853,457.775,39.63722,129077.194,0,0,0,0,-145.061455,458.50744,0,0,0,0,60,0,7.979345478,-3.048323,0,39.579924,129027.0474,-80.385979,129027.0474,159.626042,129077.194,-145.244801,457.04256,94.835974,454.84524,-25.11847,455.02835,39.602843,129052.1207,0,0,0,0,-145.176046,455.57768,0,0,0,0,60,0,7.998232212,-3.054973,0,46.441957,131682.8906,-73.501284,131521.2813,166.451109,131761.7344,42.50885,452.121735,-77.209169,451.469421,162.831122,451.234802,46.463929,131658.7969,0,0,0,0,42.706605,451.595306,0,0,0,0,59.999001,0,8.282265629,0.073991,0,0,0,0,0,0,0,0,0,0,0,0,0
46.501255,131258.5685,-73.493296,130606.6634,166.530183,131333.7883,42.444713,453.92969,-77.314925,453.92969,162.685636,452.46481,46.512714,131057.9823,0,0,0,0,42.599412,453.38036,0,0,0,0,60,0,8.221964737,0.077412,0,39.545547,129077.194,-80.408897,129052.1207,159.608853,129102.2672,-145.353663,459.6061,94.979214,458.50744,-25.021067,457.775,39.579924,129077.194,0,0,0,0,-145.13021,458.69055,0,0,0,0,60,0,7.974710877,-3.04886,0,39.522629,129027.0474,-80.437545,129027.0474,159.568746,129077.194,-145.290638,457.04256,94.76149,454.66213,-25.25025,455.21146,39.545547,129052.1207,0,0,0,0,-145.26199,455.57768,0,0,0,0,60,0,7.988307489,-3.056404,0,46.381533,131678.2813,-73.567203,131526.625,166.396181,131755.3594,42.453918,452.264771,-77.253114,451.520935,162.699286,451.49231,46.403506,131652.6719,0,0,0,0,42.6297,451.772705,0,0,0,0,59.999001,0,8.26761663,0.07341,0,0,0,0,0,0,0,0,0,0,0,0,0
46.340826,131258.5685,-73.647995,130631.7367,166.369755,131308.715,42.335851,453.92969,-77.601404,454.29591,162.456453,453.19725,46.346556,131057.9823,0,0,0,0,42.398877,453.74658,0,0,0,0,59.999,0,8.229319688,0.073013,0,39.396578,129077.194,-80.563596,129052.1207,159.448425,129102.2672,-145.53701,459.42299,94.681276,458.69055,-25.273168,458.32433,39.419496,129077.194,0,0,0,0,-145.376581,458.87366,0,0,0,0,60,0,7.986013835,-3.050806,0,39.36793,129027.0474,-80.603703,129027.0474,159.396859,129102.2672,-145.485443,457.04256,94.48074,455.39457,-25.513811,455.57768,39.385119,129052.1207,0,0,0,0,-145.508362,456.12701,0,0,0,0,59.999,0,7.997006991,-3.056696,0,46.222229,131673.0938,-73.71552,131525.1563,166.236887,131755.7031,42.300109,452.133179,-77.533268,451.938629,162.501525,451.869965,46.249697,131651.0156,0,0,0,0,42.420959,451.978699,0,0,0,0,60,0,8.283967526,0.071388,0,0,0,0,0,0,0,0,0,0,0,0,0
46.197587,131258.5685,-73.796964,130631.7367,166.226516,131333.7883,42.152505,453.56347,-77.767562,454.29591,162.273107,453.19725,46.203317,131083.0556,0,0,0,0,42.209801,453.74658,0,0,0,0,60,0,8.24029833,0.07369,0,39.247609,129077.194,-80.712565,129052.1207,159.305185,129102.2672,-145.674519,459.6061,94.549495,459.05677,-25.462244,458.50744,39.276257,129077.194,0,0,0,0,-145.52555,459.05677,0,0,0,0,60,0,7.978044747,-3.050865,0,39.224691,129027.0474,-80.752672,129001.9742,159.259349,129102.2672,-145.628683,457.22567,94.366149,455.57768,-25.731535,455.9439,39.247609,129052.1207,0,0,0,0,-145.66306,456.12701,0,0,0,0,60,0,7.982623657,-3.056954,0,46.084902,131676.8594,-73.858339,131518.8906,166.094054,131752.5781,42.146304,452.070252,-77.736514,451.944336,162.298286,451.835632,46.106874,131650.7656,0,0,0,0,42.234195,451.944336,0,0,0,0,60,0,8.284273055,0.070952,0,0,0,0,0,0,0,0,0,0,0,0,0
46.186128,131258.5685,-73.808423,130631.7367,166.215056,131333.7883,42.146775,453.74658,-77.779021,454.29591,162.238729,453.38036,46.197587,131083.0556,0,0,0,0,42.204071,453.74658,0,0,0,0,60,0,8.231457081,0.073175,0,39.23615,129077.194,-80.724024,129052.1207,159.287997,129102.2672,-145.674519,459.42299,94.532307,459.05677,-25.508081,458.50744,39.270527,129077.194,0,0,0,0,-145.548469,459.05677,0,0,0,0,60,0,7.979740677,-3.051538,0,39.207502,129027.0474,-80.764131,129027.0474,159.24216,129102.2672,-145.657331,457.04256,94.343231,455.57768,-25.771642,456.12701,39.23042,129052.1207,0,0,0,0,-145.697438,456.31012,0,0,0,0,60,0,7.987265647,-3.0572,0,46.06842,131681.4688,-73.874821,131524.2188,166.083071,131747.8281,42.140809,452.018738,-77.758487,451.915741,162.276306,451.990112,46.095888,131650.8594,0,0,0,0,42.217713,451.961517,0,0,0,0,60,0,8.285828229,0.070126,0,0,0,0,0,0,0,0,0,0,0,0,0
