R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
48.95924359,132537.3052,-71.00665955,131860.3269,168.9767129,132562.3785,41.66549086,475.17045,-75.83096419,462.90208,164.2268928,461.98653,48.97643233,132311.6458,0,0,0,0,43.33852762,466.56428,-13.89422653,7.87373,-17.21738174,8.23995,59.991,0.01,7.834431131,0.173876115,0,41.79727115,129352.9999,-78.17436157,129327.9267,161.8433884,129378.0732,-145.7661927,483.04418,96.62933215,472.24069,-23.26781606,471.14203,41.82018947,129352.9999,0,0,0,0,-144.1504517,475.35356,157.0821091,7.69062,151.8681932,7.87373,59.993,0.02,7.546255366,-2.964870022,0,41.76862327,129302.8534,-78.21446861,129302.8534,161.7975518,129403.1465,-140.0767218,431.59027,102.6625777,417.85702,-17.5153198,418.40635,41.785812,129327.9267,0,0,0,0,-138.3292005,422.43477,162.7543913,7.87373,168.7418002,8.05684,59.991,0.02,8.355203153,-3.06187589,0,48.32062066,130952.2344,-71.63361017,130813.1094,168.3297799,131041.7109,48.17779799,429.9602661,-68.95294533,418.1957397,171.0269259,417.9439697,48.33709849,130938.375,0,0,0,0,50.07293984,421.9322205,-11.14288331,8.010864258,-11.06048647,8.176803589,59.99100113,0.02,8.546890511,0.053390418,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.61852235,131283.6417,-72.37602868,130656.81,167.6417213,131358.8615,41.81445989,467.47983,-76.18619802,458.50744,163.9404139,457.40878,47.62998151,131108.1288,0,0,0,0,43.17809944,461.07098,-13.57337017,6.22574,-20.7639905,6.40885,59.999,0.01,7.927391854,0.139448697,0,40.47373865,128600.8018,-79.48070534,128575.7286,160.5370446,128625.8751,-145.6687898,474.07179,96.33712367,465.46562,-23.78920765,465.46562,40.50238654,128600.8018,0,0,0,0,-144.3796348,468.39538,150.8884353,5.85952,155.9934893,6.22574,60,0.01,7.639909172,-2.999524057,0,40.45654991,128575.7286,-79.51508281,128550.6553,160.491208,128625.8751,-143.033184,445.87285,98.93262249,435.8018,-21.10203559,435.61869,40.47373865,128575.7286,0,0,0,0,-141.7440289,439.09778,161.4938841,5.85952,162.3590504,6.04263,59.999,0.01,8.098789466,-3.044676199,0,47.21649326,130755.0313,-72.73773074,130597.6406,167.2256525,130834.6094,44.90936464,442.0394897,-72.90802101,433.5079346,167.1487445,433.0158081,47.23297109,130731.9688,0,0,0,0,46.37603848,436.1114502,-15.09796241,6.254196167,-17.87200959,6.414413452,59.99900055,0.01,8.348689814,0.079843571,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.21172232,131258.5685,-72.78282872,130606.6634,167.2349212,131308.715,42.85724308,456.31012,-75.87680081,451.54926,164.3013773,449.71816,47.22318147,131057.9823,0,0,0,0,43.75678681,452.46481,-9.803307875,3.84531,-26.0638501,4.39464,59.999,0,8.162720738,0.10252535,0,40.2273668,128976.9009,-79.73280677,128951.8276,160.2792136,129001.9742,-144.9182151,462.16964,96.54338848,456.31012,-23.65742736,456.49323,40.25601469,128976.9009,0,0,0,0,-144.0129418,458.32433,147.4334998,4.02842,159.6661488,4.21153,60,0,7.871991206,-3.027144258,0,40.19871891,128926.7543,-79.77291382,128901.6811,160.233377,129001.9742,-144.4369306,455.21146,96.66943919,448.6195,-23.26781606,448.80261,40.21590764,128951.8276,0,0,0,0,-143.6806263,450.81682,163.2987012,3.84531,160.4052643,3.47909,60,0,7.996569212,-3.039979872,0,47.04071151,131493.375,-72.90802101,131349.6875,167.0608537,131567.8125,43.43719591,449.798584,-75.27557631,445.4212036,164.7811961,445.2438354,47.06817912,131468.6875,0,0,0,0,44.31060977,446.8002319,-20.60760622,3.730773926,-24.34295642,3.736495972,60,0,8.293024631,0.085852847,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.17161527,131258.5685,-72.82293576,130631.7367,167.2062734,131308.715,42.86297265,455.9439,-75.8538825,451.18304,164.1237604,450.26749,47.18307443,131083.0556,0,0,0,0,43.70522061,452.46481,-18.09973675,3.47909,-19.70974815,4.02842,60,0,8.148402935,0.099406404,0,40.19871891,129001.9742,-79.76718424,128976.9009,160.2448361,129027.0474,-144.8723785,461.25409,96.40014903,456.49323,-23.73764145,456.31012,40.22163722,129001.9742,0,0,0,0,-144.0702376,457.95811,147.6913309,3.47909,156.5836358,3.84531,60,0,7.905403936,-3.030957721,0,40.16434144,128976.9009,-79.80729128,128951.8276,160.1932699,129027.0474,-144.4999559,455.76079,96.42879692,449.90127,-23.52564707,450.08438,40.18725975,128976.9009,0,0,0,0,-143.8754319,451.91548,164.4045097,3.29598,162.5022899,3.11287,60,0,7.993097853,-3.04266316,0,47.01324732,131545.6719,-72.92999373,131401.5938,167.0223997,131622.7031,43.31634596,450.3364563,-75.5777029,446.6228638,164.5285064,446.2623596,47.03522004,131525.4531,0,0,0,0,44.08539111,447.7272034,-18.31695543,3.2787323,-27.2543348,3.290176392,59.99900055,0,8.296387361,0.084873958,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.99399836,131258.5685,-73.00055268,130631.7367,167.0171973,131333.7883,42.88589097,454.66213,-76.36381494,451.54926,163.6252871,450.81682,47.00545751,131083.0556,0,0,0,0,43.38436425,452.2817,0,0,0,0,60,0,8.180226048,0.086513391,0,40.0440203,129052.1207,-79.91615326,129027.0474,160.0901375,129077.194,-144.906756,459.78921,95.95324195,456.67634,-24.03557951,455.9439,40.07266819,129052.1207,0,0,0,0,-144.3280686,457.40878,0,0,0,0,60,0,7.960313907,-3.038646649,0,40.00964283,129001.9742,-79.96198989,128976.9009,160.0385713,129102.2672,-144.7807053,456.85945,95.87875744,452.46481,-24.23611473,452.46481,40.03256115,129027.0474,0,0,0,0,-144.3796348,453.92969,0,0,0,0,60,0,7.967895217,-3.045630687,0,46.86492976,131649.7813,-73.07831129,131487.9375,166.8795804,131729.2656,42.97576882,451.5380859,-76.22040321,448.9173889,163.7924306,448.9574585,46.88690248,131624.5625,0,0,0,0,43.51410043,449.8043213,0,0,0,0,60,0,8.277058321,0.081794076,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.97108004,131258.5685,-73.02347099,130631.7367,166.994279,131333.7883,42.81713603,454.47902,-76.36381494,451.54926,163.6310167,450.99993,46.9825392,131083.0556,0,0,0,0,43.36144594,452.2817,0,0,0,0,59.999,0,8.190422305,0.087919736,0,40.02110199,129077.194,-79.933342,129027.0474,160.0614896,129077.194,-144.9182151,459.97232,95.87875744,456.85945,-24.11006402,456.49323,40.04974988,129052.1207,0,0,0,0,-144.3853644,457.775,0,0,0,0,60,0,7.957773182,-3.040529193,0,39.98672452,129027.0474,-79.97917862,129001.9742,160.0213826,129102.2672,-144.7749757,456.67634,95.78708419,452.64792,-24.29914009,453.56347,40.00964283,129027.0474,0,0,0,0,-144.4369306,454.29591,0,0,0,0,60,0,7.981349108,-3.049520594,0,46.84295705,131651.1094,-73.09479254,131492.875,166.8576146,131724.3594,42.94280975,451.8013,-76.21490491,448.9574585,163.770451,448.8544312,46.87042465,131623.5781,0,0,0,0,43.49212771,449.8558044,0,0,0,0,60,0,8.266098974,0.08289016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.96535047,131258.5685,-73.02920057,130631.7367,166.994279,131333.7883,42.83432476,454.47902,-76.36381494,451.73237,163.6310167,450.99993,46.97680962,131083.0556,0,0,0,0,43.36717551,452.46481,0,0,0,0,59.999,0,8.191994907,0.087511385,0,40.01537241,129052.1207,-79.94480115,129027.0474,160.0614896,129077.194,-144.9296743,459.78921,95.89594617,456.85945,-24.12725275,456.49323,40.0440203,129052.1207,0,0,0,0,-144.391094,457.775,0,0,0,0,60,0,7.958966334,-3.040221222,0,39.98099494,129027.0474,-79.9849082,129001.9742,160.015653,129077.194,-144.7921644,456.67634,95.76989546,452.64792,-24.31059925,453.56347,40.00391326,129027.0474,0,0,0,0,-144.4483897,454.29591,0,0,0,0,60,0,7.982060472,-3.049300644,0,46.83746557,131653.6563,-73.10577548,131504.1875,166.8521231,131724.7656,42.92633191,451.8356323,-76.22589468,449.140564,163.7594681,448.8945007,46.85943829,131628.9219,0,0,0,0,43.48114135,449.9416504,0,0,0,0,59.99900055,0,8.267694397,0.083363211,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.70178988,131283.6417,-73.29849073,130606.6634,166.7192592,131333.7883,42.668167,453.56347,-76.93104315,453.01414,163.0064927,452.46481,46.71324904,131057.9823,0,0,0,0,42.90880928,453.01414,0,0,0,0,60,0,8.222928027,0.077777905,0,39.74608225,129077.194,-80.21409132,129052.1207,159.8036586,129077.194,-145.1531278,459.42299,95.30579964,457.775,-24.69448097,456.85945,39.78045972,129077.194,0,0,0,0,-144.8494602,458.14122,0,0,0,0,60,0,7.97367074,-3.046234997,0,39.71743436,129027.0474,-80.24846879,129001.9742,159.757822,129077.194,-145.1130208,456.85945,95.09380526,454.1128,-24.92366409,454.66213,39.74035267,129052.1207,0,0,0,0,-144.9812405,455.21146,0,0,0,0,60,0,7.991337302,-3.053542714,0,46.57379295,131677.3594,-73.36395663,131524.9531,166.5939419,131749,42.64618146,451.8184814,-76.89056771,450.9086609,163.1167609,451.1318359,46.60125714,131650.0313,0,0,0,0,42.95929099,451.2920532,0,0,0,0,59.99900055,0,8.288004315,0.075812996,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.55282085,131258.5685,-73.4360006,130631.7367,166.5817494,131308.715,42.51919798,453.92969,-77.17168543,453.01414,162.7944983,452.64792,46.57000959,131057.9823,0,0,0,0,42.71400363,453.19725,0,0,0,0,60,0,8.20958846,0.07633111,0,39.60857238,129077.194,-80.35160119,129052.1207,159.6604192,129102.2672,-145.3078264,459.42299,95.06515737,458.32433,-24.94085282,457.775,39.63722027,129077.194,0,0,0,0,-145.0614546,458.50744,0,0,0,0,60,0,7.979345478,-3.048323485,0,39.57992449,129027.0474,-80.38597866,129027.0474,159.6260417,129077.194,-145.2448011,457.04256,94.83597425,454.84524,-25.11846974,455.02835,39.6028428,129052.1207,0,0,0,0,-145.1760461,455.57768,0,0,0,0,60,0,7.998232212,-3.054972815,0,46.44195664,131682.8906,-73.50128441,131521.2813,166.451109,131761.7344,42.50885026,452.1217346,-77.20916872,451.4694214,162.8311224,451.2348022,46.46392936,131658.7969,0,0,0,0,42.70660473,451.5953064,0,0,0,0,59.99900055,0,8.282265629,0.07399138,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.50125465,131258.5685,-73.49329638,130606.6634,166.5301832,131333.7883,42.44471346,453.92969,-77.31492487,453.92969,162.6856363,452.46481,46.51271381,131057.9823,0,0,0,0,42.59941207,453.38036,0,0,0,0,60,0,8.221964737,0.077412233,0,39.54554702,129077.194,-80.40889697,129052.1207,159.608853,129102.2672,-145.353663,459.6061,94.9792137,458.50744,-25.02106691,457.775,39.57992449,129077.194,0,0,0,0,-145.1302095,458.69055,0,0,0,0,60,0,7.974710877,-3.048859787,0,39.52262871,129027.0474,-80.43754486,129027.0474,159.5687459,129077.194,-145.2906377,457.04256,94.76148974,454.66213,-25.25025003,455.21146,39.54554702,129052.1207,0,0,0,0,-145.2619898,455.57768,0,0,0,0,60,0,7.988307489,-3.056403935,0,46.38153337,131678.2813,-73.56720257,131526.625,166.3961806,131755.3594,42.45391847,452.2647705,-77.25311415,451.5209351,162.6992861,451.4923096,46.40350609,131652.6719,0,0,0,0,42.62970021,451.7727051,0,0,0,0,59.99900055,0,8.26761663,0.073409972,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.34082647,131258.5685,-73.64799499,130631.7367,166.369755,131308.715,42.33585148,453.92969,-77.60140377,454.29591,162.4564532,453.19725,46.34655605,131057.9823,0,0,0,0,42.39887684,453.74658,0,0,0,0,59.999,0,8.229319688,0.073013374,0,39.39657799,129077.194,-80.56359557,129052.1207,159.4484248,129102.2672,-145.5370095,459.42299,94.68127565,458.69055,-25.27316834,458.32433,39.41949631,129077.194,0,0,0,0,-145.3765814,458.87366,0,0,0,0,60,0,7.986013835,-3.050805552,0,39.3679301,129027.0474,-80.60370262,129027.0474,159.3968586,129102.2672,-145.4854433,457.04256,94.48074042,455.39457,-25.51381062,455.57768,39.38511884,129052.1207,0,0,0,0,-145.5083617,456.12701,0,0,0,0,59.999,0,7.997006991,-3.056696052,0,46.22222945,131673.0938,-73.71552013,131525.1563,166.236887,131755.7031,42.30010944,452.1331787,-77.53326802,451.9386292,162.5015248,451.8699646,46.24969706,131651.0156,0,0,0,0,42.42095939,451.9786987,0,0,0,0,60,0,8.283967526,0.071387622,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.19758702,131258.5685,-73.79696401,130631.7367,166.2265155,131333.7883,42.15250499,453.56347,-77.76756153,454.29591,162.2731067,453.19725,46.2033166,131083.0556,0,0,0,0,42.20980077,453.74658,0,0,0,0,60,0,8.24029833,0.073689563,0,39.24760897,129077.194,-80.7125646,129052.1207,159.3051854,129102.2672,-145.6745194,459.6061,94.54949535,459.05677,-25.46224442,458.50744,39.27625686,129077.194,0,0,0,0,-145.5255504,459.05677,0,0,0,0,60,0,7.978044747,-3.050864934,0,39.22469065,129027.0474,-80.75267165,129001.9742,159.2593487,129102.2672,-145.6286828,457.22567,94.36614886,455.57768,-25.73153458,455.9439,39.24760897,129052.1207,0,0,0,0,-145.6630603,456.12701,0,0,0,0,60,0,7.982623657,-3.056953981,0,46.08490167,131676.8594,-73.85833938,131518.8906,166.094054,131752.5781,42.14630382,452.0702515,-77.73651396,451.9443359,162.2982857,451.8356323,46.10687439,131650.7656,0,0,0,0,42.2341947,451.9443359,0,0,0,0,60,0,8.284273055,0.070952269,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.18612787,131258.5685,-73.80842317,130631.7367,166.2150564,131333.7883,42.14677541,453.74658,-77.77902069,454.29591,162.2387293,453.38036,46.19758702,131083.0556,0,0,0,0,42.20407119,453.74658,0,0,0,0,60,0,8.231457081,0.073174803,0,39.23614981,129077.194,-80.72402376,129052.1207,159.2879966,129102.2672,-145.6745194,459.42299,94.53230662,459.05677,-25.50808104,458.50744,39.27052728,129077.194,0,0,0,0,-145.5484687,459.05677,0,0,0,0,60,0,7.979740677,-3.05153766,0,39.20750192,129027.0474,-80.7641308,129027.0474,159.24216,129102.2672,-145.6573307,457.04256,94.34323055,455.57768,-25.77164162,456.12701,39.23042023,129052.1207,0,0,0,0,-145.6974377,456.31012,0,0,0,0,60,0,7.987265647,-3.057199944,0,46.06842042,131681.4688,-73.87482063,131524.2188,166.0830711,131747.8281,42.14080893,452.0187378,-77.75848668,451.915741,162.2763062,451.9901123,46.09588803,131650.8594,0,0,0,0,42.21771345,451.9615173,0,0,0,0,60,0,8.285828229,0.070125885,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.97413348,131258.5685,-74.02614713,130631.7367,166.0087916,131308.715,41.91759229,453.74658,-78.01393339,454.66213,162.0038166,453.38036,45.98559264,131057.9823,0,0,0,0,41.96915849,453.92969,0,0,0,0,60,0,8.235806479,0.073885635,0,39.02415543,129077.194,-80.93601814,129052.1207,159.0817318,129102.2672,-145.8922434,459.42299,94.3031235,459.05677,-25.7773712,459.05677,39.05853289,129077.194,0,0,0,0,-145.789111,459.23988,0,0,0,0,60,0,7.976073555,-3.05282833,0,39.00123711,129027.0474,-80.97039561,129001.9742,159.0358952,129102.2672,-145.8521363,457.04256,94.13123616,455.39457,-26.06957968,456.12701,39.01842585,129052.1207,0,0,0,0,-145.9266208,456.31012,0,0,0,0,60,0,7.97359024,-3.058177276,0,45.85968301,131670.5938,-74.08904951,131513.2031,165.8743269,131752.5313,41.92108175,452.1732178,-77.9727224,452.1446228,162.0126335,451.9844055,45.88165573,131647.0469,0,0,0,0,41.9869999,452.0988464,0,0,0,0,60,0,8.276456101,0.070660672,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.94548559,131258.5685,-74.04906544,130631.7367,165.9744141,131308.715,41.90613314,453.92969,-78.01393339,454.29591,161.9751687,453.56347,45.95694475,131057.9823,0,0,0,0,41.95769934,453.92969,0,0,0,0,60,0,8.22235822,0.072918072,0,39.00123711,129077.194,-80.95893645,129052.1207,159.0473544,129102.2672,-145.9094321,459.42299,94.2515573,459.42299,-25.82320783,458.87366,39.02415543,129077.194,0,0,0,0,-145.829218,459.23988,0,0,0,0,59.999,0,7.979190722,-3.052582361,0,38.97258922,129027.0474,-80.9990435,129001.9742,159.0015177,129127.3405,-145.8693251,456.85945,94.09112912,455.9439,-26.06957968,455.9439,38.98977796,129052.1207,0,0,0,0,-145.9495392,456.12701,0,0,0,0,59.999,0,7.989690136,-3.057619552,0,45.83221541,131675.5469,-74.11102223,131516.0938,165.8468695,131752.375,41.92108175,452.0130005,-77.97821387,452.0759583,162.0016506,452.2476196,45.85418812,131651.4063,0,0,0,0,41.98150843,452.1045532,0,0,0,0,59.99900055,0,8.281376595,0.069355532,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.80224614,131258.5685,-74.18657531,130631.7367,165.8311746,131308.715,41.75716411,453.74658,-78.18009115,454.29591,161.7689039,453.74658,45.8137053,131083.0556,0,0,0,0,41.78008242,453.92969,0,0,0,0,60,0,8.223296779,0.072140353,0,38.86372724,129077.194,-81.09644632,129052.1207,158.9098445,129102.2672,-146.0412124,459.42299,94.10831785,458.87366,-25.94925854,459.05677,38.88664556,129077.194,0,0,0,0,-145.9609983,459.05677,0,0,0,0,60,0,7.974942807,-3.05389976,0,38.82934978,129027.0474,-81.13655337,129001.9742,158.8640079,129077.194,-146.0011054,457.04256,93.92497136,455.57768,-26.21281913,456.49323,38.85799767,129052.1207,0,0,0,0,-146.0927786,456.49323,0,0,0,0,60,0,7.982507991,-3.059724895,0,45.68939274,131671.0938,-74.25384832,131522.0625,165.7040502,131738.8594,41.7453,452.1503296,-78.14300584,452.1618042,161.7819234,452.2361755,45.71686034,131642.5313,0,0,0,0,41.79474032,452.1846924,0,0,0,0,60,0,8.270690804,0.070146377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.67046585,131258.5685,-74.31835561,130631.7367,165.6993944,131308.715,41.61965424,453.74658,-78.30041228,454.29591,161.6199349,453.74658,45.68192501,131057.9823,0,0,0,0,41.64830213,453.92969,0,0,0,0,60,0,8.220284762,0.072409947,0,38.72621737,129077.194,-81.23395619,129027.0474,158.7723346,129077.194,-146.1729927,459.05677,93.95361925,459.23988,-26.09249799,459.23988,38.74913568,129077.194,0,0,0,0,-146.1042378,459.23988,0,0,0,0,60,0,7.99240787,-3.054411268,0,38.69756948,129027.0474,-81.26833366,129001.9742,158.7322276,129077.194,-146.1386152,457.04256,93.78746148,455.39457,-26.36751773,456.12701,38.72048779,129027.0474,0,0,0,0,-146.2417476,456.12701,0,0,0,0,59.999,0,7.976995321,-3.059199656,0,45.55206495,131674.7031,-74.38568463,131516.2344,165.5667225,131744.9844,41.63543982,452.0187378,-78.28033362,452.1217346,161.6500871,452.4421692,45.57952914,131649.6875,0,0,0,0,41.66839548,452.2018433,0,0,0,0,59.99900055,0,8.275207552,0.068712902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.62462923,131258.5685,-74.36992181,130631.7367,165.6478282,131308.715,41.57954719,454.1128,-78.36343764,454.1128,161.5740982,453.74658,45.63608838,131057.9823,0,0,0,0,41.59100635,453.92969,0,0,0,0,60,0,8.206841261,0.07199953,0,38.67465117,129077.194,-81.2855224,129052.1207,158.7207684,129077.194,-146.2245589,459.23988,93.89059389,459.23988,-26.1669825,459.05677,38.70329906,129052.1207,0,0,0,0,-146.1729927,459.23988,0,0,0,0,60,0,7.983915095,-3.054148724,0,38.64600328,129027.0474,-81.32562944,129001.9742,158.6806614,129102.2672,-146.2016406,457.04256,93.71870655,455.76079,-26.41335436,456.12701,38.66892159,129052.1207,0,0,0,0,-146.304773,456.31012,0,0,0,0,60,0,7.98404646,-3.058526383,0,45.50262463,131672.2188,-74.43512154,131520.4531,165.5172719,131749.9844,41.5859995,451.9271851,-78.34076031,452.2762451,161.5951587,452.2590637,45.52459735,131653.0625,0,0,0,0,41.6134671,452.167511,0,0,0,0,60,0,8.279784439,0.069081119,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-43.93440373,132085.9864,-163.9232252,131459.1546,76.08879519,132136.1329,-36.50314113,283.63739,-164.2956478,314.58298,84.4024128,279.05964,-43.92867415,131885.4002,0,0,0,0,-39.00696669,291.69423,22.01876807,18.49411,153.4839342,17.76167,59.997,0.01,15.97116967,-0.160607076,0,-48.75297879,130681.8832,-168.7188819,130656.81,71.31032718,130706.9565,132.1240676,288.58136,4.44615249,318.79451,-107.0457049,283.27117,-48.7243309,130681.8832,0,0,0,0,129.6431603,296.27198,-169.641344,18.67722,-38.01574971,17.39545,59.997,0.01,15.41707171,3.09705553,0,-48.77016752,130656.81,-168.758989,130606.6634,71.25876098,130732.0298,131.6599717,286.20093,3.850276383,317.87896,-107.2004035,283.08806,-48.75870837,130656.81,0,0,0,0,129.2249011,294.99021,-170.8044483,18.311,-39.29917517,18.67722,59.995,0.01,15.77058351,3.098848297,0,-44.04144567,132499.9219,-163.9846867,132346.5938,75.97320501,132583.5156,-36.59820604,283.1096802,-164.484561,313.3792725,84.21844545,278.9497375,-44.01397807,132476.8594,0,0,0,0,-39.15802093,291.1090698,21.4974979,18.36204529,151.8612649,17.60101318,59.99700165,0.01,16.01295102,-0.165717982,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-117.416241,131684.814,122.6129682,131634.6675,2.60122839,131734.9606,-119.9200665,392.03851,120.0289285,391.12296,-0.103132403,390.93985,-117.3990522,131684.814,0,0,0,0,-119.994551,391.30607,0,0,0,0,60,0,9.50269253,0.043601057,0,-123.2913212,130406.8906,116.7709358,130256.9922,-3.271179298,130486.3281,51.06720024,396.2631226,-68.94195556,396.6235962,171.0104379,396.4118958,-123.2638639,130385.4453,0,0,0,0,51.0507224,396.4233398,0,0,0,0,60,0,9.350909393,-3.043206371,0,-123.2833288,129954.7584,116.7516099,129929.6851,-3.237211542,129954.7584,50.97605503,393.6865,-68.86952697,393.13717,171.0221723,392.95406,-123.2604105,129954.7584,0,0,0,0,51.04480997,393.32028,0,0,0,0,60,0,9.359421112,-3.038569325,0,-117.3532156,131709.8873,122.6645344,131083.0556,2.664253747,131785.1071,-119.8398524,388.1932,120.1377905,388.74253,0.085943669,388.1932,-117.3417564,131534.3744,0,0,0,0,-119.8685003,388.37631,0,0,0,0,60,0,9.642078956,0.043758624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.4391593,131659.7408,122.5900498,131634.6675,2.578310078,131709.8873,-119.954444,392.40473,120.0117398,391.12296,-0.131780293,390.75674,-117.4219705,131659.7408,0,0,0,0,-120.0231989,391.48918,0,0,0,0,60,0,9.482629601,0.044716609,0,-123.3133008,130402.2891,116.7489699,130250.4297,-3.293152016,130477.3672,50.98480425,396.3432312,-68.96392828,396.7094421,170.9939635,397.0813599,-123.2913212,130377.8047,0,0,0,0,51.00677697,396.7094421,0,0,0,0,59.99900055,0,9.355061519,-3.042546821,0,-123.3119767,129929.6851,116.7286916,129904.6119,-3.260129854,129954.7584,50.95313672,393.86961,-68.93255233,393.13717,171.0279018,392.95406,-123.2775992,129929.6851,0,0,0,0,51.01616208,393.32028,0,0,0,0,60,0,9.357708447,-3.038921942,0,-117.3818635,131709.8873,122.6301569,131083.0556,2.635605858,131760.0339,-119.8742299,388.55942,120.1206017,388.74253,0.085943669,387.82698,-117.3704043,131534.3744,0,0,0,0,-119.8856891,388.37631,0,0,0,0,60,0,9.626779839,0.045304841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.7370973,131634.6675,122.2921118,131584.521,2.274642447,131684.814,-120.2581116,392.40473,119.7023426,391.30607,-0.441177502,390.93985,-117.7199086,131634.6675,0,0,0,0,-120.3325961,391.48918,0,0,0,0,60,0,9.484403926,0.044594247,0,-123.6154274,130367.8125,116.4413518,130203.0781,-3.600769009,130431.8672,50.69915891,396.6350708,-69.24408215,396.7495117,170.7028198,396.9497681,-123.5879564,130336.5703,0,0,0,0,50.72113163,396.7781067,0,0,0,0,60,0,9.338378364,-3.042208286,0,-123.6156443,129904.6119,116.425024,129879.5386,-3.569527064,129904.6119,50.65519867,393.86961,-69.22476081,393.32028,170.672668,393.32028,-123.5812668,129879.5386,0,0,0,0,50.70103529,393.50339,0,0,0,0,60,0,9.351521555,-3.039695481,0,-117.6855311,131684.814,122.3379484,131057.9823,2.343397382,131734.9606,-120.1893567,388.37631,119.805475,388.92564,-0.234912696,388.1932,-117.6683424,131484.2279,0,0,0,0,-120.212275,388.55942,0,0,0,0,60,0,9.637433584,0.044786171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
