R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
52.391261,131333.7883,-67.586102,131308.715,172.41446,131409.0081,49.245722,425.18142,-69.900851,423.71654,170.437755,420.60367,52.40845,131358.8615,0,0,0,0,49.921813,423.16721,0,0,-35.609327,3.47909,59.999,0,8.819903424,0.07687,0,45.975038,129878.2969,-73.962712,129731.5313,165.989689,129952,-139.03473,430.932983,101.796573,428.323731,-17.904969,426.864624,46.002502,129854.8906,0,0,0,0,-138.386545,428.701416,0,0,0,0,60,0,8.587003169,-3.035551,0,45.974133,129428.2197,-73.98604,129378.0732,166.020251,129428.2197,-139.177178,429.20984,101.642713,426.28008,-18.248706,424.8152,46.008511,129403.1465,0,0,0,0,-138.598491,426.82941,0,0,0,0,60,0,8.559911744,-3.03375,0,52.465745,131434.0813,-67.528806,130807.2496,172.500403,131509.3012,49.091024,423.89965,-69.992524,420.78678,170.231491,418.95568,52.477204,131258.5685,0,0,0,0,49.778573,421.153,0,0,-23.697534,3.11287,59.999,0,8.815201707,0.07971,0,0,0,0,0,0,0,0,0,0,0,0,0
52.242292,131383.9348,-67.717882,131358.8615,172.27122,131409.0081,48.924866,426.09697,-70.284733,424.99831,169.761665,422.80099,52.26521,131383.9348,0,0,0,0,49.469176,424.63209,0,0,0,0,60,0,8.772837429,0.075599,0,45.832215,129894.5078,-74.116521,129747.0547,165.841378,129974.6719,-139.259948,431.396484,101.417545,429.491028,-18.459778,428.873047,45.854188,129876.4844,0,0,0,0,-138.771057,429.920197,0,0,0,0,60,0,8.565434702,-3.039345,0,45.825164,129428.2197,-74.135009,129403.1465,165.877011,129453.293,-139.383443,428.66051,101.361964,426.6463,-18.581021,425.73075,45.859542,129428.2197,0,0,0,0,-138.867781,427.01252,0,0,0,0,60,0,8.579626334,-3.035798,0,52.311047,131434.0813,-67.683504,130782.1763,172.339975,131509.3012,49.068106,423.16721,-70.273274,421.33611,169.704369,420.60367,52.322506,131233.4952,0,0,0,0,49.503554,421.70233,0,0,0,0,59.999,0,8.814871311,0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0
52.156348,131383.9348,-67.809555,131358.8615,172.191006,131434.0813,48.752979,426.28008,-70.542564,425.18142,169.641344,423.35032,52.184996,131383.9348,0,0,0,0,49.28583,424.99831,0,0,0,0,60,0,8.786134097,0.075506,0,45.744325,129893.3359,-74.193422,129744.1172,165.758979,129980.0156,-139.397276,431.396484,101.208807,430.12619,-18.652039,429.456726,45.771792,129872.4688,0,0,0,0,-138.946839,430.326477,0,0,0,0,60,0,8.575696495,-3.039815,0,45.74495,129428.2197,-74.215223,129403.1465,165.791068,129453.293,-139.469387,428.84362,101.069755,427.19563,-18.833123,426.46319,45.773598,129428.2197,0,0,0,0,-139.079775,427.56185,0,0,0,0,59.999,0,8.580367268,-3.039344,0,52.225103,131434.0813,-67.769448,130782.1763,172.254032,131484.2279,48.942055,423.53343,-70.548293,421.70233,169.606967,420.60367,52.242292,131233.4952,0,0,0,0,49.337396,421.88544,0,0,0,0,60,0,8.824013025,0.069227,0,0,0,0,0,0,0,0,0,0,0,0,0
52.116241,131383.9348,-67.855392,131358.8615,172.13944,131434.0813,48.724331,426.09697,-70.634237,425.36453,169.515293,423.53343,52.139159,131383.9348,0,0,0,0,49.205615,424.99831,0,0,0,0,60,0,8.789350157,0.073973,0,45.705874,129889.2656,-74.231876,129747.8906,165.715033,129972.5703,-139.452218,431.510925,101.065981,430.332184,-18.728944,429.37088,45.727847,129873.7422,0,0,0,0,-139.040221,430.400848,0,0,0,0,59.999001,0,8.578883133,-3.040094,0,45.704843,129428.2197,-74.26106,129403.1465,165.745231,129453.293,-139.532412,428.84362,100.978082,427.37874,-18.901878,426.82941,45.733491,129428.2197,0,0,0,0,-139.15426,427.74496,0,0,0,0,60,0,8.586287475,-3.039805,0,52.190726,131434.0813,-67.809555,130782.1763,172.219654,131484.2279,48.936325,423.16721,-70.617048,422.06855,169.480916,420.96989,52.196455,131233.4952,0,0,0,0,49.268641,422.06855,0,0,0,0,59.999,0,8.834606311,0.06708,0,0,0,0,0,0,0,0,0,0,0,0,0
52.070404,131383.9348,-67.901228,131358.8615,172.099333,131459.1546,48.649846,426.46319,-70.714451,425.18142,169.406431,423.71654,52.087593,131409.0081,0,0,0,0,49.113942,424.99831,0,0,0,0,59.999,0,8.769199401,0.073847,0,45.656434,129889.125,-74.281313,129748.9141,165.671088,129975.1641,-139.501655,431.63681,100.928654,430.704102,-18.866272,429.8172,45.683901,129871.0547,0,0,0,0,-139.1446,430.715576,0,0,0,0,59.999001,0,8.577447848,-3.041767,0,45.659007,129428.2197,-74.301167,129403.1465,165.705124,129453.293,-139.549601,428.84362,100.920786,427.37874,-19.022199,426.6463,45.687655,129428.2197,0,0,0,0,-139.217285,427.74496,0,0,0,0,60,0,8.575422345,-3.040761,0,52.139159,131434.0813,-67.855392,130807.2496,172.168088,131484.2279,48.884759,423.16721,-70.73164,422.25166,169.331947,421.33611,52.150619,131233.4952,0,0,0,0,49.159779,422.25166,0,0,0,0,59.999,0,8.831336611,0.065478,0,0,0,0,0,0,0,0,0,0,0,0,0
52.041757,131383.9348,-67.929876,131358.8615,172.070685,131434.0813,48.609739,426.28008,-70.817583,426.09697,169.349136,423.89965,52.058945,131409.0081,0,0,0,0,49.050917,425.36453,0,0,0,0,60.001,0,8.793638239,0.074097,0,45.617983,129893.9688,-74.314275,129749.2578,165.638125,129967.4297,-139.512638,431.42511,100.906681,430.721283,-18.981628,430.011749,45.650942,129868.9922,0,0,0,0,-139.194037,430.732727,0,0,0,0,60,0,8.573675384,-3.043266,0,45.624629,129428.2197,-74.341274,129403.1465,165.670747,129453.293,-139.606896,428.84362,100.874949,427.92807,-19.027928,426.6463,45.653277,129428.2197,0,0,0,0,-139.257392,427.74496,0,0,0,0,60,0,8.588762214,-3.039238,0,52.099052,131434.0813,-67.889769,130807.2496,172.13371,131484.2279,48.816004,423.35032,-70.748829,422.25166,169.211626,421.33611,52.116241,131233.4952,0,0,0,0,49.096753,422.25166,0,0,0,0,60,0,8.812076182,0.066528,0,0,0,0,0,0,0,0,0,0,0,0,0
51.766737,131383.9348,-68.210626,131358.8615,171.795665,131459.1546,48.300342,426.82941,-71.390541,427.37874,168.673045,425.18142,51.783926,131409.0081,0,0,0,0,48.529525,426.46319,0,0,0,0,59.999,0,8.770566787,0.069767,0,45.343324,129900.2344,-74.599914,129750.9766,165.357978,129977.5625,-139.792785,431.716919,100.357363,431.991577,-19.492492,430.818543,45.370788,129877.4141,0,0,0,0,-139.644474,431.505188,0,0,0,0,60,0,8.577621617,-3.04686,0,45.34388,129428.2197,-74.622023,129403.1465,165.389997,129453.293,-139.910564,428.84362,100.376476,428.4774,-19.566509,427.56185,45.372528,129428.2197,0,0,0,0,-139.69857,428.29429,0,0,0,0,59.999,0,8.586527583,-3.043109,0,51.835492,131434.0813,-68.170518,130782.1763,171.852961,131509.3012,48.495148,423.53343,-71.350434,423.35032,168.644397,422.80099,51.841221,131233.4952,0,0,0,0,48.592551,423.16721,0,0,0,0,60,0,8.81924327,0.06195,0,0,0,0,0,0,0,0,0,0,0,0,0
128.1592,136097.7096,8.176108,136072.6363,-111.795525,136172.9294,139.125612,249.57893,8.840739,289.13069,-99.339423,245.91673,128.176388,136122.7828,0,0,0,0,135.825375,260.38242,-162.725743,21.9732,-31.472572,22.33942,59.984,-0.04,20.49539368,-0.242409,0,123.988957,135467.2813,4.040222,135320.0781,-115.990915,135570.5156,-53.528138,254.997253,176.470641,291.938782,67.733463,248.61145,124.010923,135451.125,0,0,0,0,-56.807558,264.112488,4.194031,22.218704,136.678164,20.885468,59.981998,-0.06,19.46373978,3.056662,0,123.982337,134969.4124,4.016434,134944.3391,-115.955199,135019.559,-53.880951,254.33979,176.379328,289.86313,67.374107,247.93094,124.016715,134969.4124,0,0,0,0,-57.055137,262.94596,3.655471,21.60698,136.478547,20.1421,59.982,-0.06,19.27612436,3.065216,0,128.227955,136147.8561,8.256322,135495.9511,-111.743959,136198.0026,139.051127,249.76204,9.201702,285.83471,-99.757682,244.45185,128.245143,135947.2699,0,0,0,0,135.825375,258.91754,-162.651259,21.24076,-31.254848,20.32521,59.984,-0.04,19.91537639,-0.232291,0,0,0,0,0,0,0,0,0,0,0,0,0
126.25125,132311.6458,6.273888,132286.5725,-113.714934,132386.8656,135.006045,262.94596,6.021786,298.4693,-103.734009,260.38242,126.274169,132336.7191,0,0,0,0,132.141256,273.01701,-166.381214,19.59277,-36.033316,20.1421,59.997,0.01,18.09539653,-0.197117,0,121.808173,131559.1406,1.864929,131396.7969,-118.166207,131638.1719,-56.752626,268.072144,174.344786,302.049622,64.129944,263.511658,121.83563,131531.2656,0,0,0,0,-59.702458,277.021423,2.145081,20.084381,132.146306,19.191742,59.994999,0.01,17.32966553,3.07584,0,121.810827,131083.0556,1.856383,131057.9823,-118.132438,131108.1288,-57.330157,268.25615,174.253654,299.38485,63.730096,262.57974,121.839475,131083.0556,0,0,0,0,-60.034518,275.94677,0.034377,19.22655,132.834535,17.94478,59.995,0.01,17.02343234,3.094312,0,126.337194,132361.7923,6.336913,131734.9606,-113.651908,132437.0121,134.94302,263.6784,6.308265,295.17332,-104.180916,259.10065,126.337194,132186.2794,0,0,0,0,132.101149,271.91835,-166.724989,19.04344,-36.319795,18.12789,59.997,0.01,17.54184339,-0.189541,0,0,0,0,0,0,0,0,0,0,0,0,0
125.598078,131985.6933,5.614986,131985.6933,-114.362376,132060.9131,132.880372,270.08725,6.629122,295.35643,-105.916978,268.07304,125.620997,132010.7666,0,0,0,0,131.052637,277.41165,-168.930876,13.91636,-35.689541,14.83191,59.999,0,16.34922177,-0.148303,0,121.1435,131214.5781,1.200256,131068.0547,-118.836371,131300.2344,-59.059758,276.094421,174.987493,298.988342,61.817324,271.957398,121.165466,131194.9375,0,0,0,0,-60.883487,281.942383,-0.760803,13.898849,133.376779,13.315201,59.999001,0,15.57778539,3.129217,0,121.146196,130757.1031,1.180293,130706.9565,-118.802799,130757.1031,-59.364157,274.84811,174.895367,297.00442,61.386698,271.0028,121.169115,130732.0298,0,0,0,0,-61.146056,280.52452,-0.166158,13.36703,133.006423,12.63459,59.999,0,15.49280941,3.135173,0,125.684022,132035.8398,5.689471,131383.9348,-114.31081,132085.9864,132.823076,270.08725,6.846846,292.42667,-106.323778,266.24194,125.684022,131835.2537,0,0,0,0,130.989611,275.94677,-168.873581,13.55014,-35.202527,13.00081,60,0,16.02097337,-0.141907,0,0,0,0,0,0,0,0,0,0,0,0,0
125.340247,132035.8398,5.351426,131985.6933,-114.637396,132111.0596,131.247442,275.76366,6.222322,295.72265,-107.756173,274.48189,125.351706,132060.9131,0,0,0,0,129.809318,281.62318,-171.291462,11.16971,-37.637598,11.90215,60,0,15.45384228,-0.120636,0,120.874336,131260.8125,0.925598,131115.7969,-119.100044,131340.7188,-60.691224,281.478882,174.630438,299.022675,60.10895,278.944031,120.901793,131237.4531,0,0,0,0,-62.059024,286.216736,-3.820496,10.671616,130.597233,10.694504,60,0,14.80026539,-3.128748,0,120.882636,130807.2496,0.916732,130757.1031,-119.066359,130807.2496,-60.81947,280.52452,174.522944,296.82131,59.822523,277.22854,120.911284,130782.1763,0,0,0,0,-62.228946,284.73605,-4.308643,10.62038,129.849425,10.07105,60,0,14.6949979,-3.126408,0,125.409002,132085.9864,5.42591,131459.1546,-114.568641,132136.1329,131.356304,275.21433,6.51453,292.79289,-107.859305,271.91835,125.414732,131910.4735,0,0,0,0,129.91818,279.60897,-171.686803,10.9866,-36.497412,10.62038,59.999,0,15.2665213,-0.116921,0,0,0,0,0,0,0,0,0,0,0,0,0
125.334518,132035.8398,5.339967,132010.7666,-114.643125,132111.0596,131.155769,276.12988,6.147837,296.45509,-107.773361,274.11567,125.340247,132060.9131,0,0,0,0,129.746293,281.9894,-171.268544,11.35282,-36.067693,12.08526,59.999,0,15.45829608,-0.115104,0,120.863339,131269.5156,0.920105,131123.0469,-119.116518,131357.125,-60.762633,281.455994,174.652404,299.085632,60.048523,279.218689,120.89081,131252.2344,0,0,0,0,-62.091979,286.336914,-3.435974,10.448456,130.794981,10.654449,60,0,14.79674882,-3.12709,0,120.871177,130807.2496,0.911003,130782.1763,-119.077819,130807.2496,-60.945521,281.07385,174.494297,297.18753,59.719391,277.59476,120.899824,130807.2496,0,0,0,0,-62.31489,285.10227,-4.623769,10.43727,130.359357,9.88794,60.001,0,14.64497719,-3.122673,0,125.409002,132085.9864,5.414451,131459.1546,-114.57437,132136.1329,131.350575,275.21433,6.38275,293.15911,-108.099947,272.8339,125.409002,131885.4002,0,0,0,0,129.797859,280.1583,-169.784583,10.9866,-38.9554,10.62038,60,0,15.25275559,-0.122185,0,0,0,0,0,0,0,0,0,0,0,0,0
125.197008,132085.9864,5.219646,132085.9864,-114.763446,132161.2062,130.004124,280.1583,5.901465,296.6382,-109.051057,279.05964,125.214197,132111.0596,0,0,0,0,128.886856,285.10227,-173.067632,9.1555,-37.987102,10.07105,60,0,14.8764971,-0.096299,0,120.747991,131327.2656,0.799255,131175.2031,-119.237372,131407.5781,-61.685487,284.912109,174.031676,300.493225,58.713686,283.727661,120.769957,131303.4531,0,0,0,0,-63.036806,289.518372,-2.573547,9.332657,125.592958,9.384155,60,0,14.38628708,-3.118439,0,120.750855,130857.3961,0.779223,130832.3229,-119.19241,130882.4694,-61.885171,283.8205,174.047389,297.91997,58.481802,281.80629,120.773774,130857.3961,0,0,0,0,-63.168597,287.66581,-3.867465,8.97239,126.262709,8.60617,60,0,14.28129544,-3.111881,0,125.271492,132136.1329,5.2884,131509.3012,-114.694691,132211.3527,130.112986,279.42586,6.187944,293.15911,-109.412021,277.22854,125.282952,131960.62,0,0,0,0,128.915504,283.08806,-171.938905,8.78928,-40.003913,8.42306,60,0,14.64324331,-0.097885,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.884312,129428.2197,-140.867404,128801.388,99.133158,129478.3663,-23.015715,507.39781,-146.132886,525.5257,97.500228,503.73561,-20.867123,129227.6336,0,0,0,0,-23.909529,511.97556,31.105879,12.45148,166.936983,12.08526,60,0.01,7.752185917,0.026836,0,-29.066149,126695.2333,-149.037782,126670.16,90.979968,126720.3066,150.252452,514.17288,27.370194,531.75144,-89.203799,510.32757,-29.037501,126695.2333,0,0,0,0,149.444582,518.56752,-155.626796,11.90215,-18.036711,11.53593,59.999,0.01,7.463320175,-3.137357,0,-29.094797,126645.0868,-149.077889,126620.0135,90.934132,126720.3066,150.046187,512.15867,27.28998,528.27235,-89.46163,507.03159,-29.071879,126670.16,0,0,0,0,149.266965,515.63776,-156.073703,11.71904,-16.575669,10.62038,59.999,0.01,7.453423226,-3.131913,0,-20.99762,129838.1875,-140.951841,129700.9219,99.022525,129929.8672,-23.205872,506.504059,-146.098949,523.733154,97.341616,503.374085,-20.975648,129821.8359,0,0,0,0,-24.013367,511.018738,30.583193,11.49559,167.379455,11.455536,59.999001,0.01,7.766658009,0.029387,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.941607,129628.8059,-140.936158,129027.0474,99.075862,129704.0257,-23.35376,508.67958,-146.132886,525.15948,97.190831,504.46805,-20.930148,129453.293,0,0,0,0,-24.121523,512.708,30.171957,11.35282,169.171519,10.9866,59.999,0.01,7.69804508,0.035559,0,-29.106256,126895.8195,-149.077889,126870.7462,90.928402,126920.8927,149.983162,514.72221,27.330087,530.46967,-89.438712,510.69379,-29.077608,126895.8195,0,0,0,0,149.266965,518.38441,-157.47172,11.16971,-17.343432,10.62038,60,0,7.43147082,-3.13192,0,-29.123445,126870.7462,-149.112266,126845.6729,90.888295,126920.8927,149.897218,512.52489,27.163929,527.53991,-89.633517,507.2147,-29.111986,126870.7462,0,0,0,0,149.117996,515.63776,-157.253997,11.53593,-17.463754,10.25416,60,0.01,7.443768371,-3.130564,0,-21.069032,130042.8438,-141.006783,129894.4609,98.940126,130119.6797,-23.370667,506.567017,-146.120914,522.90918,97.116397,504.106506,-21.041566,130017.1328,0,0,0,0,-24.145204,511.035919,30.896303,10.74028,166.192942,10.843277,60,0.01,7.74939297,0.030455,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.993174,130080.1248,-140.987725,129428.2197,99.024296,130130.2713,-23.697534,509.22891,-146.195911,523.87771,96.66371,507.2147,-20.981714,129879.5386,0,0,0,0,-24.425191,513.25733,31.421005,9.70483,164.725366,9.70483,60,0,7.654564421,0.037539,0,-29.100526,127372.2116,-149.06643,127322.0651,90.939861,127372.2116,149.690954,515.08843,27.221225,529.1879,-89.983022,512.708,-29.071879,127347.1383,0,0,0,0,148.963297,518.93374,-155.626796,9.70483,-22.448486,9.33861,60,0,7.394505755,-3.130099,0,-29.123445,127322.0651,-149.112266,127296.9918,90.899754,127397.2849,149.415934,513.44044,27.072256,525.89192,-90.189287,508.86269,-29.111986,127322.0651,0,0,0,0,148.751303,516.00398,-157.930087,9.88794,-18.357568,8.60617,60,0,7.389859828,-3.121569,0,-21.11847,130471.2891,-141.061711,130330.0547,98.890689,130558.2656,-23.782654,507.196411,-146.098949,521.158203,96.709905,505.279541,-21.096498,130452.8281,0,0,0,0,-24.403381,511.087402,29.533998,9.040833,166.495055,9.418488,60,0,7.702799088,0.038845,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.165061,130681.8832,-141.153882,130055.0515,98.840949,130732.0298,-25.11274,514.90532,-146.367798,521.68039,95.191208,513.25733,-21.159331,130481.2971,0,0,0,0,-25.427867,516.55331,24.728858,4.94397,166.146301,4.94397,60,0,7.410448073,0.065293,0,-29.18647,127999.0434,-149.175292,127973.9701,90.848188,128049.1899,148.189804,520.76484,26.900368,527.72302,-91.524278,519.11685,-29.163552,128024.1166,0,0,0,0,147.851759,522.41283,-161.379293,5.12708,-21.818233,5.12708,60,0,7.178335621,-3.099819,0,-29.220848,127973.9701,-149.19821,127948.8968,90.796622,128024.1166,148.103861,518.01819,26.791507,524.79326,-91.719084,515.45465,-29.203659,127973.9701,0,0,0,0,147.719979,519.29996,-158.256673,5.4933,-20.683776,4.76086,60,0,7.200139811,-3.098089,0,-21.283266,131085,-141.248476,130942.4922,98.714907,131170.5,-25.112,512.661011,-146.324167,519.521729,95.28717,511.304871,-21.266786,131065.4609,0,0,0,0,-25.386659,514.451965,22.118225,4.852295,167.220161,5.207062,60,0,7.47592074,0.06371,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.239545,130681.8832,-141.228367,130080.1248,98.783653,130757.1031,-25.410678,515.82087,-146.48239,521.8635,94.772949,514.72221,-21.228086,130506.3704,0,0,0,0,-25.702887,517.46886,27.9718,4.21153,164.175327,4.02842,60,0,7.362101251,0.069257,0,-29.266684,128024.1166,-149.226858,127999.0434,90.785163,128024.1166,147.903325,522.04661,26.820154,527.3568,-91.845135,519.84929,-29.232307,128024.1166,0,0,0,0,147.628306,523.14527,-163.556532,4.57775,-20.236869,4.21153,60,0,7.124287362,-3.094682,0,-29.283873,127999.0434,-149.272694,127948.8968,90.733596,128074.2632,147.765815,519.48307,26.699833,524.61015,-92.028481,516.18709,-29.272414,127999.0434,0,0,0,0,147.479337,520.0324,-161.780363,4.76086,-15.498508,3.84531,60,0,7.14695092,-3.090727,0,-21.360168,131103.8594,-141.30891,130951.0156,98.654481,131187.6406,-25.419618,513.278931,-146.434024,519.699097,94.787296,513.507813,-21.332703,131078.875,0,0,0,0,-25.688782,515.47052,29.385683,3.633499,161.875306,4.314423,60,0,7.428525956,0.066213,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.382785,130706.9565,-141.383066,130080.1248,98.640414,130782.1763,-25.909152,517.83508,-146.705843,522.04661,94.205721,517.28575,-21.371326,130531.4436,0,0,0,0,-26.132605,518.93374,0,0,160.6058,3.11287,60,0,7.28778415,0.075526,0,-29.404194,128049.1899,-149.364368,128024.1166,90.641923,128049.1899,147.364745,524.24393,26.61389,527.72302,-92.498306,522.59594,-29.369817,128049.1899,0,0,0,0,147.15848,524.79326,-163.476318,3.11287,0,0,60,0,7.04105061,-3.087028,0,-29.421383,127999.0434,-149.410204,127973.9701,90.590357,128074.2632,147.204317,521.31417,26.47638,524.61015,-92.555602,518.01819,-29.415653,128024.1166,0,0,0,0,147.038159,521.31417,-167.137518,3.6622,0,0,60,0,7.081851334,-3.081171,0,-21.508484,131123.6406,-141.446237,130971.6797,98.50617,131206.25,-25.859071,515.178711,-146.64826,519.985229,94.226995,515.413269,-21.481018,131101.1563,0,0,0,0,-26.095277,516.849487,0,0,158.529975,3.135681,60,0,7.353085083,0.071794,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.776582,138981.1356,-134.776862,138304.1573,105.223699,139031.2822,-24.70594,483.4104,-144.643195,483.59351,95.29434,483.22729,-14.776582,138755.4762,0,0,0,0,-24.683022,483.4104,0,0,0,0,59.975,0,8.16606379,0.174633,0,-21.709371,134919.2659,-141.692463,134894.1926,98.325287,134919.2659,147.805922,495.67877,27.903045,495.49566,-92.217557,495.49566,-21.692182,134919.2659,0,0,0,0,147.828841,495.49566,0,0,0,0,59.966,0,7.721472213,-2.9574,0,-21.743748,134869.1193,-141.73257,134844.0461,98.273721,134969.4124,163.075248,492.01657,41.413389,501.90451,-78.019663,497.14365,-21.732289,134894.1926,0,0,0,0,162.152786,496.96054,-96.205343,5.4933,-50.752601,4.76086,59.962,0,7.915918689,3.035895,0,-14.306946,135915.4219,-134.244691,135746.3281,105.713201,135994.6094,-9.489441,493.629456,-131.195981,504.15802,109.289249,501.588806,-14.27948,135883.0469,0,0,0,0,-10.467225,499.752045,99.961854,5.281448,130.734561,5.578995,59.958,0.06,7.952397615,-0.111161,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.007686,132737.8914,-140.007967,132085.9864,99.998324,132788.0379,-26.997771,540.54072,-149.387286,554.8233,90.853918,553.17531,-20.001957,132537.3052,0,0,0,0,-28.516109,549.33,88.029236,8.60617,99.448285,8.42306,59.99,0.02,7.066851279,0.07988,0,-28.361411,128701.0949,-148.321584,128650.9484,91.678977,128701.0949,146.694384,550.61177,24.339247,564.16191,-95.386014,562.51392,-28.332763,128676.0216,0,0,0,0,145.210424,559.03483,-100.387935,8.42306,-87.897455,8.42306,59.988,0.03,6.721348322,-3.096204,0,-28.3786,128650.9484,-148.373151,128625.8751,91.63314,128701.0949,153.902193,470.5927,32.343468,479.38198,-87.255743,475.35356,-28.36714,128650.9484,0,0,0,0,152.99692,474.98734,-102.078161,5.12708,-65.958901,4.21153,59.988,0.03,7.86954783,3.080816,0,-20.981141,130332.1641,-140.918892,130181.6719,99.028017,130404.1016,-18.706971,469.722748,-140.281676,479.175568,100.236516,476.669312,-20.953675,130306.6484,0,0,0,0,-19.580383,475.158691,89.552311,4.554749,124.527285,4.920959,59.991001,0.03,8.015874122,-0.064078,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.302571,131158.2754,-141.314311,130531.4436,98.69771,131208.4219,-27.587918,539.44206,-149.370097,550.06244,91.489901,544.75225,-21.302571,130957.6892,0,0,0,0,-28.487462,544.75225,64.646828,5.67641,123.248951,5.67641,59.997,0.01,7.04735787,0.087296,0,-29.73078,127472.5047,-149.708142,127447.4314,90.303878,127497.578,146.06986,548.23134,24.619996,557.02062,-94.876081,553.54153,-29.707862,127472.5047,0,0,0,0,145.273449,552.80909,-113.3597,4.94397,-72.135386,4.76086,59.997,0.01,6.69537131,-3.088449,0,-29.753698,127422.3581,-149.753979,127397.2849,90.258041,127522.6512,150.69363,487.98815,29.495867,494.397,-90.120532,490.7348,-29.747969,127447.4314,0,0,0,0,150.023269,491.10102,-111.738229,3.84531,-66.990225,3.11287,59.995,0.01,7.494566165,3.11926,0,-22.107239,129607.9766,-142.06146,129471.2031,97.896425,129688.0469,-21.958923,484.285339,-143.374331,492.239014,97.094424,490.133301,-22.085266,129588.2422,0,0,0,0,-22.749939,488.851563,83.427434,4.096985,118.979191,4.423141,59.999001,0.01,7.708589298,-0.024273,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.85834,130706.9565,-141.852891,130080.1248,98.159129,130757.1031,-27.255602,529.73723,-148.264289,536.32919,91.988374,534.13187,-21.841151,130531.4436,0,0,0,0,-27.840019,533.39943,80.855804,3.47909,112.253891,3.29598,60,0.01,7.073977274,0.079378,0,-30.126121,127497.578,-150.103483,127447.4314,89.908537,127497.578,146.241748,537.24474,25.301816,543.47048,-94.475011,541.45627,-30.103203,127472.5047,0,0,0,0,145.691708,540.72383,-103.946003,3.29598,-75.258006,3.11287,60,0,6.798563333,-3.092131,0,-30.154769,127447.4314,-150.137861,127422.3581,89.86843,127522.6512,148.762762,502.63695,27.725428,508.13025,-91.942537,504.46805,-30.14331,127447.4314,0,0,0,0,148.178345,505.01738,-116.155734,3.6622,0,0,59.999,0,7.264164579,-3.134371,0,-22.348939,130063.3125,-142.297675,129907.7813,97.654725,130138.6797,-24.255067,498.189941,-145.269477,504.787445,94.979559,503.013611,-22.326966,130037.3594,0,0,0,0,-24.848329,501.977905,87.789002,3.347397,115.930481,3.27301,60,0,7.490183046,0.017549,0,0,0,0,0,0,0,0,0,0,0,0,0
